armSkuName,skuId,meterName,productName,location,armRegionName,retailPrice,unitOfMeasure,serviceName,serviceId,serviceFamily,currencyCode,tierMinimumUnits,unitPrice,effectiveStartDate,meterId,productId,skuName,type,isPrimaryMeterRegion
,DZH318Z0BP09/00P9,Read Operations,Files v2,IN West Jio,jioindiawest,0.0015,10K,Storage,DZH317F1HKN0,Storage,USD,0,0.0015,2021-04-15T00:00:00Z,761abab8-259d-4206-a6ae-707ed03fc540,DZH318Z0BP09,Standard LRS,Consumption,false
Standard_D8lds_v5,DZH318Z08M9B/00NT,D8lds v5 Low Priority,Virtual Machines Dldsv5 Series,US South Central,southcentralus,0.0922,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.0922,2023-04-01T00:00:00Z,001b3092-3ce5-55fa-8aa1-12eee89da944,DZH318Z08M9B,D8lds v5 Low Priority,Consumption,true
,DZH318Z0BQLB/0091,Voice Calls Voice Call Country Code 52,Azure Monitor,ZA West,southafricawest,0,1,Azure Monitor,DZH315BMCLC8,Management and Governance,USD,0,0,2023-06-01T00:00:00Z,68322936-b2a4-4563-9507-5f38cbaba7c9,DZH318Z0BQLB,Voice Calls,Consumption,false
,DZH318Z0BQLB/0091,Voice Calls Voice Call Country Code 52,Azure Monitor,ZA West,southafricawest,0.05,1,Azure Monitor,DZH315BMCLC8,Management and Governance,USD,10,0.05,2023-06-01T00:00:00Z,68322936-b2a4-4563-9507-5f38cbaba7c9,DZH318Z0BQLB,Voice Calls,Consumption,false
Standard_E4s_v5,DZH318Z096SR/02Z7,E4s v5 Low Priority,Virtual Machines Esv5 Series,CA East,canadaeast,0.0552,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.0552,2021-11-01T00:00:00Z,001b8a57-c3fa-543f-b93c-95fa79f110ed,DZH318Z096SR,E4s v5 Low Priority,Consumption,true
Cold,DZH318Z0BNZJ/00XR,Cold RA-GRS Named Encryption Scopes,Blob Storage,US Gov TX,usgovtexas,1.56,1/Month,Storage,DZH317F1HKN0,Storage,USD,0,1.56,2023-05-01T00:00:00Z,001ba259-e06b-5b26-88d0-e048c987bef6,DZH318Z0BNZJ,Cold RA-GRS,Consumption,true
Standard_E48_v3,DZH318Z0BPWH/00TJ,E48 v3/E48s v3 Low Priority,Virtual Machines Ev3 Series Windows,US West 2,westus2,2.093,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,2.093,2019-06-01T00:00:00Z,001bb3f4-7d99-4d22-9aaa-052b3f2463e0,DZH318Z0BPWH,E48 v3 Low Priority,Consumption,true
Standard_E48_v3,DZH318Z0BPWH/00TJ,E48 v3/E48s v3 Low Priority,Virtual Machines Ev3 Series Windows,US West 2,westus2,0.605,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.605,2019-06-01T00:00:00Z,001bb3f4-7d99-4d22-9aaa-052b3f2463e0,DZH318Z0BPWH,E48 v3 Low Priority,DevTestConsumption,true
Standard_G1,DZH318Z0BPW0/0053,G1,Cloud Services G Series,EU West,westeurope,0.77,1 Hour,Cloud Services,DZH31671GG75,Compute,USD,0,0.77,2024-01-01T00:00:00Z,001bb980-5777-418b-be48-0db5648bf263,DZH318Z0BPW0,G1,Consumption,true
Standard_G1,DZH318Z0BPW0/0053,G1,Cloud Services G Series,EU West,westeurope,0.7,1 Hour,Cloud Services,DZH31671GG75,Compute,USD,0,0.7,2024-01-01T00:00:00Z,001bb980-5777-418b-be48-0db5648bf263,DZH318Z0BPW0,G1,DevTestConsumption,true
1 vCore,DZH318Z09PJB/00G0,vCore,SQL Database SingleDB Hyperscale - Serverless - Read Repl - Compute Gen5,CH North,switzerlandnorth,0.567,1 Hour,SQL Database,DZH3180HX10K,Databases,USD,0,0.567,2021-08-01T00:00:00Z,001c0795-cb0f-513a-ac73-11fd1442cc77,DZH318Z09PJB,1 vCore,Consumption,true
Standard_E2as_v4,DZH318Z0CM2D/0476,E2as v4 Spot,Virtual Machines Easv4 Series,DE North,germanynorth,0.0198,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.0198,2023-03-01T00:00:00Z,001c15e5-38a0-5ae8-bf48-b4eff7fc9fd7,DZH318Z0CM2D,E2as v4 Spot,Consumption,true
Standard_E20as_v5,DZH318Z092QW/01XD,E20as v5,Easv5 Series CloudServices,CH West,switzerlandwest,2.147,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,2.147,2023-10-01T00:00:00Z,001c36c8-f7df-5b4c-a242-c6b4e2c20a03,DZH318Z092QW,E20as v5,Consumption,true
Standard_E16_v4,DZH318Z0D1L7/02JR,E16 v4 Spot,Virtual Machines Ev4 Series,AE Central,uaecentral,0.157872,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.157872,2023-04-01T00:00:00Z,001c6265-1401-56fd-879f-4101ef0f295e,DZH318Z0D1L7,E16 v4 Spot,Consumption,true
,DZH318Z0BZ06/002C,Standard Secure Virtual Hub Deployment,Azure Firewall,EU West,westeurope,1.25,1 Hour,Azure Firewall,DZH318G79HZT,Networking,USD,0,1.25,2020-08-01T00:00:00Z,96ec6f1e-97bb-4dee-88bb-13ca46243c0a,DZH318Z0BZ06,Standard Secure Virtual Hub,Consumption,false
Standard_A3,DZH318Z0BPVJ/017Q,A3 Spot,Virtual Machines A Series Windows,US Central,centralus,0.252,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.252,2023-12-01T00:00:00Z,001caea7-ff8a-5957-8480-7f1121cc1976,DZH318Z0BPVJ,A3 Spot,Consumption,true
Standard_A3,DZH318Z0BPVJ/017Q,A3 Spot,Virtual Machines A Series Windows,US Central,centralus,0.168,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.168,2024-04-01T00:00:00Z,001caea7-ff8a-5957-8480-7f1121cc1976,DZH318Z0BPVJ,A3 Spot,DevTestConsumption,true
Standard_D16as_v4,DZH318Z0CM2C/0029,D16as v4,Virtual Machines Dasv4 Series,US West 2,westus2,0.768,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.768,2021-11-01T00:00:00Z,d542252b-4669-45d0-8ba5-5c7e939f69cf,DZH318Z0CM2C,D16as v4,Consumption,false
Standard_D16as_v4,DZH318Z0CM2C/007J,D16as v4,Virtual Machines Dasv4 Series,US West 2,westus2,3956,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,3956,2021-11-01T00:00:00Z,d542252b-4669-45d0-8ba5-5c7e939f69cf,DZH318Z0CM2C,D16as v4,Reservation,false
Standard_D16as_v4,DZH318Z0CM2C/007H,D16as v4,Virtual Machines Dasv4 Series,US West 2,westus2,7589,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,7589,2021-11-01T00:00:00Z,d542252b-4669-45d0-8ba5-5c7e939f69cf,DZH318Z0CM2C,D16as v4,Reservation,false
1 vCore,DZH318Z09PJB/00KQ,vCore,SQL Database SingleDB Hyperscale - Serverless - Read Repl - Compute Gen5,QA Central,qatarcentral,0.499,1 Hour,SQL Database,DZH3180HX10K,Databases,USD,0,0.499,2022-07-05T00:00:00Z,001cf1ec-efb7-5190-9247-33bad04fda9b,DZH318Z09PJB,1 vCore,Consumption,true
AzureDB_PostgreSQL_Flexible_Server_General_Purpose_Ddsv4Series_Compute,DZH318Z09SM2/01F1,vCore,Azure Database for PostgreSQL Flexible Server General Purpose Ddsv4 Series Compute,CA Central,canadacentral,0.0988,1 Hour,Azure Database for PostgreSQL,DZH3199QPQTD,Databases,USD,0,0.0988,2021-09-01T00:00:00Z,215718b0-5f58-5f10-9a85-ff68208793aa,DZH318Z09SM2,vCore,Consumption,false
AzureDB_PostgreSQL_Flexible_Server_General_Purpose_Ddsv4Series_Compute,DZH318Z09SM2/01F4,vCore,Azure Database for PostgreSQL Flexible Server General Purpose Ddsv4 Series Compute,CA Central,canadacentral,519,1 Hour,Azure Database for PostgreSQL,DZH3199QPQTD,Databases,USD,0,519,2023-09-01T00:00:00Z,215718b0-5f58-5f10-9a85-ff68208793aa,DZH318Z09SM2,vCore,Reservation,false
AzureDB_PostgreSQL_Flexible_Server_General_Purpose_Ddsv4Series_Compute,DZH318Z09SM2/01F2,vCore,Azure Database for PostgreSQL Flexible Server General Purpose Ddsv4 Series Compute,CA Central,canadacentral,1038,1 Hour,Azure Database for PostgreSQL,DZH3199QPQTD,Databases,USD,0,1038,2023-09-01T00:00:00Z,215718b0-5f58-5f10-9a85-ff68208793aa,DZH318Z09SM2,vCore,Reservation,false
Standard_E16ds_v4,DZH318Z0CSHB/0324,E16ds v4 Spot,Virtual Machines Edsv4 Series Windows,ZA West,southafricawest,0.2671,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.2671,2023-11-01T00:00:00Z,001d3eb5-55b4-5b5e-84d4-cb22a0dd91f0,DZH318Z0CSHB,E16ds v4 Spot,Consumption,true
Standard_E16ds_v4,DZH318Z0CSHB/0324,E16ds v4 Spot,Virtual Machines Edsv4 Series Windows,ZA West,southafricawest,0.1935,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.1935,2023-05-01T00:00:00Z,001d3eb5-55b4-5b5e-84d4-cb22a0dd91f0,DZH318Z0CSHB,E16ds v4 Spot,DevTestConsumption,true
Standard_E96-24as_v5,DZH318Z092QW/02K0,E96-24as v5 Low Priority,Easv5 Series CloudServices,SE Central,swedencentral,4.09,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,4.09,2023-10-01T00:00:00Z,001d7cfb-f07c-5980-9242-ee3561ea7c7b,DZH318Z092QW,E96-24as v5 Low Priority,Consumption,true
Standard_E16-4ds_v4,DZH318Z0CSHB/04VQ,E16-4ds v4 Low Priority,Virtual Machines Edsv4 Series Windows,QA Central,qatarcentral,0.858,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.858,2022-07-05T00:00:00Z,001d7fa3-58d2-51b1-80a7-aba97694bf41,DZH318Z0CSHB,E16-4ds v4 Low Priority,Consumption,true
Standard_E16-4ds_v4,DZH318Z0CSHB/04VQ,E16-4ds v4 Low Priority,Virtual Machines Edsv4 Series Windows,QA Central,qatarcentral,0.282,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.282,2022-07-05T00:00:00Z,001d7fa3-58d2-51b1-80a7-aba97694bf41,DZH318Z0CSHB,E16-4ds v4 Low Priority,DevTestConsumption,true
8 vCore,DZH318Z0DCQ6/02LG,vCore,Azure Database for MySQL Flexible Server Business Critical Ev3 Series Compute,IT North,italynorth,1.143,1 Hour,Azure Database for MySQL,DZH317NR0P99,Databases,USD,0,1.143,2023-06-27T00:00:00Z,f72a09b5-95e5-575c-af49-c77196bf4a43,DZH318Z0DCQ6,8 vCore,Consumption,false
Standard_E48ds_v4,DZH318Z0CSHB/032W,E48ds v4 Low Priority,Virtual Machines Edsv4 Series Windows,IN West,westindia,2.551,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,2.551,2021-02-01T00:00:00Z,001dbef5-9180-5e2c-b699-53f786ae1dda,DZH318Z0CSHB,E48ds v4 Low Priority,Consumption,true
Standard_E48ds_v4,DZH318Z0CSHB/032W,E48ds v4 Low Priority,Virtual Machines Edsv4 Series Windows,IN West,westindia,0.834,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.834,2021-02-01T00:00:00Z,001dbef5-9180-5e2c-b699-53f786ae1dda,DZH318Z0CSHB,E48ds v4 Low Priority,DevTestConsumption,true
Premium_SSD_Managed_Disks_P80,DZH318Z0BP04/0074,P80 LRS Disk,Premium SSD Managed Disks,KR South,koreasouth,3604.11,1/Month,Storage,DZH317F1HKN0,Storage,USD,0,3604.11,2019-05-01T00:00:00Z,001dd26f-05b7-48fe-acf4-616f77e9767d,DZH318Z0BP04,P80 LRS,Consumption,true
Premium_SSD_Managed_Disks_P80,DZH318Z0BP04/012R,P80 LRS Disk,Premium SSD Managed Disks,KR South,koreasouth,41087,1/Month,Storage,DZH317F1HKN0,Storage,USD,0,41087,2019-10-30T00:00:00Z,001dd26f-05b7-48fe-acf4-616f77e9767d,DZH318Z0BP04,P80 LRS,Reservation,true
SQLDB_GP_Compute_Gen5_32,DZH318Z0BPXL/048G,Zone Redundancy vCore,SQL Database Single/Elastic Pool General Purpose - Compute Gen5,IN South,southindia,3.536305,1 Hour,SQL Database,DZH3180HX10K,Databases,USD,0,3.536305,2023-01-01T00:00:00Z,1d0468de-b24a-5d18-9f79-d483d5917c21,DZH318Z0BPXL,32 vCore Zone Redundancy,Consumption,false
Standard_E64ds_v4,DZH318Z0CSHK/0BDV,E64ds v4 Low Priority,Virtual Machines Edsv4 Series,PL Central,polandcentral,1.218,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,1.218,2023-02-21T00:00:00Z,001e0ea9-fc55-5a24-8a6c-7e173bbb3f22,DZH318Z0CSHK,E64ds v4 Low Priority,Consumption,true
Standard_D64ds_v4,DZH318Z0CSHM/002H,D64ds v4 Low Priority,Virtual Machines Ddsv4 Series,US West 2,westus2,0.723,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.723,2021-11-01T00:00:00Z,001e13b1-2bad-525e-b9a7-02de9f2be735,DZH318Z0CSHM,D64ds v4 Low Priority,Consumption,true
,DZH318Z0BQHM/008B,eDTUs,SQL Database Elastic Pool - Basic,ZA North,southafricanorth,7.07,1/Day,SQL Database,DZH3180HX10K,Databases,USD,0,7.07,2019-04-01T00:00:00Z,8e0466a0-2b1d-48c2-8280-e7297d7209bb,DZH318Z0BQHM,100 DTU Pack,Consumption,false
Standard_E2pds_v5,DZH318Z092SG/00F4,E2pds v5,Virtual Machines Epdsv5 Series Windows,FR Central,francecentral,0.227,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.227,2023-01-01T00:00:00Z,001e63ab-509f-557c-8642-cf545dc1473a,DZH318Z092SG,Standard_E2pds_v5,Consumption,true
Standard_E2pds_v5,DZH318Z092SG/00F4,E2pds v5,Virtual Machines Epdsv5 Series Windows,FR Central,francecentral,0.135,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.135,2023-01-01T00:00:00Z,001e63ab-509f-557c-8642-cf545dc1473a,DZH318Z092SG,Standard_E2pds_v5,DevTestConsumption,true
Standard_D2ps_v5,DZH318Z092SB/00RJ,D2ps v5 Spot,Virtual Machines Dpsv5 Series Windows,US West 3,westus3,0.0169,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.0169,2023-06-01T00:00:00Z,001e6c68-b661-58f9-9d09-5a0212b8d2f8,DZH318Z092SB,Standard_D2ps_v5 Spot,Consumption,true
Standard_D2ps_v5,DZH318Z092SB/00RJ,D2ps v5 Spot,Virtual Machines Dpsv5 Series Windows,US West 3,westus3,0.0077,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.0077,2023-06-01T00:00:00Z,001e6c68-b661-58f9-9d09-5a0212b8d2f8,DZH318Z092SB,Standard_D2ps_v5 Spot,DevTestConsumption,true
,DZH318Z0C9VP/000R,S9 v2 Scale-Out,Azure Analysis Services Standard v2,US Gov Virginia,usgovvirginia,41.1,1 Hour,Azure Analysis Services,DZH316JSV0PK,Analytics,USD,0,41.1,2019-08-01T00:00:00Z,001ebb56-180f-4d8a-89ef-a2060e20c04e,DZH318Z0C9VP,S9 v2 Scale-Out,Consumption,true
Standard_B2ats_v2,DZH318Z0K9JD/00H1,B2ats v2,Basv2 Series Cloud Services,AU Central,australiacentral,0.0211,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.0211,2023-09-01T00:00:00Z,001ef933-7a48-57ff-b9fc-ba67ac8e12fc,DZH318Z0K9JD,B2ats v2,Consumption,true
Standard_E8-2ds_v4,DZH318Z0CSHB/02CT,E8-2ds v4 Spot,Virtual Machines Edsv4 Series Windows,AU Central,australiacentral,0.1064,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.1064,2023-11-01T00:00:00Z,001effd3-ac3b-5c06-a9f4-1cb6f7f70d45,DZH318Z0CSHB,E8-2ds v4 Spot,Consumption,true
Standard_E8-2ds_v4,DZH318Z0CSHB/02CT,E8-2ds v4 Spot,Virtual Machines Edsv4 Series Windows,AU Central,australiacentral,0.069809,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.069809,2023-10-01T00:00:00Z,001effd3-ac3b-5c06-a9f4-1cb6f7f70d45,DZH318Z0CSHB,E8-2ds v4 Spot,DevTestConsumption,true
Standard_D32a_v4,DZH318Z0CM94/0171,D32a v4/D32as v4,Virtual Machines Dav4 Series Windows,IN West,westindia,3.438,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,3.438,2022-11-01T00:00:00Z,001f366c-b309-5f6f-bea8-c7c245877947,DZH318Z0CM94,D32a v4,Consumption,true
Standard_D32a_v4,DZH318Z0CM94/0171,D32a v4/D32as v4,Virtual Machines Dav4 Series Windows,IN West,westindia,1.966,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,1.966,2022-11-01T00:00:00Z,001f366c-b309-5f6f-bea8-c7c245877947,DZH318Z0CM94,D32a v4,DevTestConsumption,true
Azure_Cosmos_DB_for_MongoDB_Worker_Node_32vCore,DZH318Z0J95H/00GZ,vCore,Azure Cosmos DB for MongoDB vCore,UK South,uksouth,5.047488,1 Hour,Azure Cosmos DB,DZH317DL9CC7,Databases,USD,0,5.047488,2022-10-01T00:00:00Z,001f39e8-7ec4-54cf-88b3-fd78f260394f,DZH318Z0J95H,Worker Node 32 vCore,Consumption,true
,DZH318Z0BP4S/00GL,Commitment Tier Speech to Text Azure 2K Unit,Speech,UK South,uksouth,1600,1/Month,Cognitive Services,DZH31600VF1F,AI + Machine Learning,USD,0,1600,2022-12-01T00:00:00Z,f38004b3-f804-55a3-98e8-709f56e641ec,DZH318Z0BP4S,Commitment Tier Speech to Text Azure 2K,Consumption,false
Standard_E16a_v4,DZH318Z0CM95/00WK,E16a v4/E16as v4 Spot,Virtual Machines Eav4 Series Windows,IN South,southindia,0.2157,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.2157,2023-08-01T00:00:00Z,001f7312-7caf-5e44-8d23-4d3cd8480809,DZH318Z0CM95,E16a v4 Spot,Consumption,true
Standard_E16a_v4,DZH318Z0CM95/00WK,E16a v4/E16as v4 Spot,Virtual Machines Eav4 Series Windows,IN South,southindia,0.1421,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.1421,2023-05-01T00:00:00Z,001f7312-7caf-5e44-8d23-4d3cd8480809,DZH318Z0CM95,E16a v4 Spot,DevTestConsumption,true
Standard_E96-48as_v4,DZH318Z0CM92/03HD,E96-48as_v4 Spot,Virtual Machines Easv4 Series Windows,US Gov TX,usgovtexas,1.1976,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,1.1976,2023-08-01T00:00:00Z,001f7c0d-d38e-57fa-b406-c1d6b43a308f,DZH318Z0CM92,E96-48as_v4 Spot,Consumption,true
Azure_Redis_Cache_Premium_P5_Cache,DZH318Z0BQGP/0012,P5 Cache,Azure Redis Cache Premium,IN West,westindia,15.075,1 Hour,Redis Cache,DZH314LP4PZS,Databases,USD,0,15.075,2018-07-01T00:00:00Z,001f7c83-efc8-4f8e-aa90-1c59b5289870,DZH318Z0BQGP,P5,Consumption,true
Standard_E96a v4,DZH318Z08FMS/0005,E96a v4/E96as v4,HDInsight Eav4/Easv4 Series,AU East,australiaeast,9.06,1 Hour,HDInsight,DZH317LH6RM4,Analytics,USD,0,9.06,2021-07-01T00:00:00Z,001f8b66-b18d-5d96-8a4d-355878305d9f,DZH318Z08FMS,E96a v4/E96as v4,Consumption,true
Standard_M416-208s_v2,DZH318Z0BX63/01GM,M416-208s_v2 Low Priority,Virtual Machines MSv2 Series Windows,EU West,westeurope,31.452,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,31.452,2024-03-01T00:00:00Z,001f8cd5-b919-5be6-93da-3ae6dcd9bd6f,DZH318Z0BX63,M416-208s_v2 Low Priority,Consumption,true
Standard_M416-208s_v2,DZH318Z0BX63/01GM,M416-208s_v2 Low Priority,Virtual Machines MSv2 Series Windows,EU West,westeurope,11.899,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,11.899,2024-03-01T00:00:00Z,001f8cd5-b919-5be6-93da-3ae6dcd9bd6f,DZH318Z0BX63,M416-208s_v2 Low Priority,DevTestConsumption,true
Standard_D2ds_v5,DZH318Z08MC5/0169,D2ds v5,Virtual Machines Ddsv5 Series Windows,AE Central,uaecentral,0.272,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.272,2021-11-01T00:00:00Z,001fa4dd-bbe2-5502-b172-8a1af70ea8b8,DZH318Z08MC5,Standard_D2ds_v5,Consumption,true
Standard_D2ds_v5,DZH318Z08MC5/0169,D2ds v5,Virtual Machines Ddsv5 Series Windows,AE Central,uaecentral,0.18,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.18,2021-11-01T00:00:00Z,001fa4dd-bbe2-5502-b172-8a1af70ea8b8,DZH318Z08MC5,Standard_D2ds_v5,DevTestConsumption,true
Standard_D48s_v5,DZH318Z08M9T/000W,D48s v5 Low Priority,Virtual Machines Dsv5 Series Windows,UK South,uksouth,1.949,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,1.949,2021-11-01T00:00:00Z,001fa6ba-405f-5854-9dd5-5ecd8a7d7ef3,DZH318Z08M9T,Standard_D48s_v5 Low Priority,Consumption,true
Standard_D48s_v5,DZH318Z08M9T/000W,D48s v5 Low Priority,Virtual Machines Dsv5 Series Windows,UK South,uksouth,0.533,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.533,2021-11-01T00:00:00Z,001fa6ba-405f-5854-9dd5-5ecd8a7d7ef3,DZH318Z08M9T,Standard_D48s_v5 Low Priority,DevTestConsumption,true
,DZH318Z0BNZF/002K,LRS Write Operations,Standard Page Blob,IN West,westindia,0.00036,10K,Storage,DZH317F1HKN0,Storage,USD,0,0.00036,2016-04-11T00:00:00Z,c01a1eed-b19a-4aad-bb83-8d62cdc29778,DZH318Z0BNZF,Standard LRS,Consumption,false
Standard_M192idms_v2,DZH318Z08LV0/0025,M192idms_v2,Virtual Machines MdSv2 Series Windows,US East 2,eastus2,40.896,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,40.896,2021-01-01T00:00:00Z,00204db1-b465-59e2-baa7-bc6b848c5b78,DZH318Z08LV0,M192idms_v2,Consumption,true
Standard_M192idms_v2,DZH318Z08LV0/0025,M192idms_v2,Virtual Machines MdSv2 Series Windows,US East 2,eastus2,32.064,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,32.064,2021-01-01T00:00:00Z,00204db1-b465-59e2-baa7-bc6b848c5b78,DZH318Z08LV0,M192idms_v2,DevTestConsumption,true
SQLMI_BC_Compute_Gen5_32,DZH318Z0BQK3/021B,vCore,SQL Managed Instance Business Critical - Compute Gen5,IT North,italynorth,10.716128,1 Hour,SQL Managed Instance,DZH318XWNZTN,Databases,USD,0,10.716128,2023-06-27T00:00:00Z,dbe74986-8d1a-52d1-aae0-3d4bff109f30,DZH318Z0BQK3,32 vCore,Consumption,false
Standard_E112ibds_v5,DZH318Z09LQP/017J,E112ibds v5 Low Priority,Virtual Machines Ebdsv5 Series,IN Central,centralindia,2.168,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,2.168,2022-09-01T00:00:00Z,00207222-f0d5-5550-ab03-ef28c87d4c06,DZH318Z09LQP,Standard_E112ibds_v5 Low Priority,Consumption,true
KQL Database,DZH318Z0KCZ7/0056,KQL Database Capacity Usage CU,Fabric Capacity,US East,eastus,0.18,1 Hour,Microsoft Fabric,DZH31767PK6Z,Data,USD,0,0.18,2023-11-01T00:00:00Z,002081ca-fad5-5612-9751-29bb725ac230,DZH318Z0KCZ7,KQL Database Capacity Usage,Consumption,true
Standard_D4ds_v5,DZH318Z08MC6/0076,D4ds v5 Spot,Virtual Machines Ddsv5 Series,EU West,westeurope,0.0272,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.0272,2023-09-01T00:00:00Z,0020a5a3-44b2-57ae-a982-d4f1bcf0fdcc,DZH318Z08MC6,Standard_D4ds_v5 Spot,Consumption,true
,DZH318Z0CHLF/0016,Standard Service Runtime,Azure Health Data APIs,IN Central,centralindia,0.56,1 Hour,Azure API for FHIR,DZH319QRVZXR,Other,USD,0,0.56,2023-02-01T00:00:00Z,0020eeeb-daca-4181-ba7f-bcea4be8082c,DZH318Z0CHLF,Standard,Consumption,true
Standard_E2ads_v5,DZH318Z093X0/016D,E2ads v5 Low Priority,Virtual Machines Eadsv5 Series,EU North,northeurope,0.0292,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.0292,2021-12-01T00:00:00Z,00218888-b9ea-57d3-8345-ad88b20423c7,DZH318Z093X0,E2ads v5 Low Priority,Consumption,true
Standard_M208-52s_v2,DZH318Z0BX63/02KT,M208-52s_v2 Low Priority,Virtual Machines MSv2 Series Windows,US West 3,westus3,12.751,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,12.751,2022-08-01T00:00:00Z,0021a408-1ca4-521a-9b55-045e0a41bafe,DZH318Z0BX63,M208-52s_v2 Low Priority,Consumption,true
Standard_M208-52s_v2,DZH318Z0BX63/02KT,M208-52s_v2 Low Priority,Virtual Machines MSv2 Series Windows,US West 3,westus3,4.462,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,4.462,2022-08-01T00:00:00Z,0021a408-1ca4-521a-9b55-045e0a41bafe,DZH318Z0BX63,M208-52s_v2 Low Priority,DevTestConsumption,true
Cold,DZH318Z0C120/02DB,Cold RA-GRS Early Delete,General Block Blob v2 Hierarchical Namespace,ZA North,southafricanorth,0.0129,1 GB,Storage,DZH317F1HKN0,Storage,USD,0,0.0129,2023-05-01T00:00:00Z,0021a9ef-5d3f-5291-86e0-55bfdc15f4d4,DZH318Z0C120,Cold RA-GRS,Consumption,true
,DZH318Z0BJRM/001G,Cool GRS Write Operations,Azure Data Lake Storage Gen2 Hierarchical Namespace,US West Central,westcentralus,0.26,10K,Storage,DZH317F1HKN0,Storage,USD,0,0.26,2019-04-01T00:00:00Z,0021aa79-365f-445a-b707-3f7217cea7f2,DZH318Z0BJRM,Cool GRS,Consumption,true
Standard_E112ias_v5,DZH318Z093XK/02VP,E112ias v5 Low Priority,Virtual Machines Easv5 Series Windows,IN Central Jio,jioindiacentral,3.823,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,3.823,2022-11-01T00:00:00Z,0021db98-1b4b-53cc-891d-85198765046e,DZH318Z093XK,E112ias v5 Low Priority,Consumption,true
Standard_E112ias_v5,DZH318Z093XK/02VP,E112ias v5 Low Priority,Virtual Machines Easv5 Series Windows,IN Central Jio,jioindiacentral,0.881,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.881,2022-11-01T00:00:00Z,0021db98-1b4b-53cc-891d-85198765046e,DZH318Z093XK,E112ias v5 Low Priority,DevTestConsumption,true
,DZH318Z0BP88/0213,E60 ZRS Disk Operations,Standard SSD Managed Disks,DE West Central,germanywestcentral,0.002,10K,Storage,DZH317F1HKN0,Storage,USD,0,0.002,2023-05-01T00:00:00Z,ce957933-8287-4f8b-83ee-53a5cbe056d9,DZH318Z0BP88,E60 ZRS,Consumption,false
